Fact++,Expressivity,Profile,class_count,obj_property_count,dataproperty_count,indiv_count,datatypes_count,Axioms_count,AxiomsLogical_count,Tbox_size,Abox_size,Rbox_size,Tbox_ratio,Abox_ratio,Rbox_ratio,GCI,PCD,NPCD,GCI_Ratio,PCD_Ratio,NPCD_Ratio,MaxNesting,AvgNesting,ClsDisjoinedRatio,ClsWithNominalsRatio,IndivSameRatio,IndivDiffRatio,NominalsTBoxRatio,Intersection,Union,Existentiel,Universal,LeastCardinality,MostCardinality,ExactCardinality,Complement,OneOf,HasValue,HasSelf,IntersectionR,UnionR,ExistentielR,UniversalR,LeastCardinalityR,MostCardinalityR,ExactCardinalityR,avgValuesCard,LogestMCard,LogestLCard,LogestECard,ComplementR,OneOfR,HasValueR,HasSelfR,MaxACC,OntoCCDensity,InversePropRatio,TransitivePropRatio,ReflexivePropRatio,IrreflexivePropRatio,SymmetricPropRatio,AsymmetricPropRatio,FunctionalPropRatio,InverseFuncPropRatio,HierarchyPropRatio,TransitiveObjectProperty,ObjectPropertyDomain,SubObjectPropertyOf,SubClassOf,ClassAssertion,DataPropertyRange,FunctionalObjectProperty,ObjectPropertyRange,InverseFunctionalObjectProperty,InverseObjectProperties,DisjointClasses,FunctionalDataProperty,AttRichness,RRichness,HC_Max_Sibling,HC_Avg_Sibling,C_TangledClass,C_MaxTangledness,C_CENTRALITY,HC_MAX_DEPTH,HC_Cohesion,HP_Max_Sibling,HP_Avg_Sibling,P_Tangledness,MAX_PTangledness,OP_Cohesion,P_CENTRALITY,HP_MAX_DEPTH,HP_Cohesion,Onto_Cohesion,CyclicClsRatio,CyclicClsCount,UI,EUR,CUR,SymmetricObjectProperty,EquivalentClasses,DataPropertyDomain,ObjectPropertyAssertion,SubPropertyChainOf,DisjointUnion,DifferentIndividuals,EquivalentDataProperties,SameIndividual,EquivalentObjectProperties,DataPropertyAssertion,SubDataPropertyOf,ReflexiveObjectProperty,IrrefexiveObjectProperty,AsymmetricObjectProperty,DisjointObjectProperties
Unexpected,SROIN(D),DL,35,29,39,565,8,1979,1877,34,1725,118,1.811,4.896,6.287,1,32,0,2.941,94.118,0,3,2.029,0,8.571,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75,1,0.118,0,0,0,0,0,0,0,0,0,0.16,1.172,0.32,1.758,29.622,1.279,0,1.012,0,0.213,0,0.213,1.114,0.415,4,2.25,2.941,2,0.142,5,0.171,3,1.5,3.448,2,0.002,0.099,2,0.032,0.069,1.619,4,0,0,0,0,0.053,1.865,23.069,0.053,0,0,0,0,0,39.212,0,0,0,0,0
Correct,ALCIQ(D),DL,75,17,2,0,1,205,111,70,0,41,63.063,0,36.937,0,61,6,0,87.143,8.571,6,2.214,20,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,83.333,0,0,0,0,0,0,0,1,0,0,0,0,1,0.086,100,0,0,0,0,0,0,0,0,0,15.315,0,54.955,0,1.802,0,15.315,0,2.703,2.703,0,0.027,0.23,6,3.211,0,1,0.061,5,0.067,0,0,0,1,0.001,0,0,0,0.034,0,0,0,0,0,0,5.405,1.802,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
Correct,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
Correct,ALUHIN+(D),DL,26,6,5,293,3,1875,1839,30,1775,34,1.631,5.248,1.849,0,30,0,0,100,0,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,0.067,100,0,0,0,100,0,0,0,100,0.109,0.326,0.218,1.631,15.933,0.109,0,0.326,0,0.272,0,0,0.192,0.167,7,2.75,0,1,0.283,4,0.207,3,2,0,1,0.006,0.5,2,0.533,0.249,2.521,3,0,0,0,0.218,0,0.109,26.862,0,0,0,0,0,0,53.725,0.163,0,0,0,0
Correct,SH(D),DL,91227,123,4,0,1,219091,127737,127500,0,237,99.814,0,0.186,32,115457,11777,0.025,90.555,9.237,267,3.061,0.023,0,0,0,0,12034,65,74861,0,0,0,0,0,0,0,0,13.839,0.075,86.087,0,0,0,0,0,0,0,0,0,0,0,0,133,0.005,0,4.11,0,0,0,0,0,0,20.837,0.002,0.083,0.013,90.416,0,0.003,0,0.081,0,0,0.153,0,0,0.002,2622,6.956,0.004,6,-0.893,14,0,2,1.417,0,1,0,0.023,6,0.007,0.002,0,0,33,0,0,0,9.245,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALHI+,RL,24,13,0,13,0,151,114,63,25,26,55.263,19.237,22.807,0,63,0,0,100,0,2,1.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754,4.386,2.632,55.263,11.404,0,0,12.281,0,1.754,0,0,0,0.182,14,2.625,4.167,5,0.462,0,0,1,1,0,1,0.005,0.152,0,0,0.005,0,0,0,0,0,0,0,0,10.526,0,0,0,0,0,0,0,0,0,0,0,0
Correct,SHOIN(D),DL,3006,501,32,1152,6,10245,6707,3890,2175,642,57.999,0.484,9.572,248,3197,287,6.375,82.185,7.378,4,2.109,3.36,7.285,0.174,0.174,0,0,2,94,312,5,0,10,0,0,0,225,0,0.309,14.506,48.148,0.772,0,1.543,6.912,0,1,2,0,0,0,34.722,1,0.167,3.088,2.375,0,0,0.238,0,0,0,62.47,0.119,0.939,4.637,52.766,18.339,0.268,0,2.46,0,0.179,0.85,0,0.011,0.109,53,3.902,0.067,3,0.017,11,0.003,35,5.016,0.2,2,0,0.07,5,0.007,0.003,0.334,41,0,0,0,0.045,4.383,0.209,6.844,0,0,1.133,0.06,3.101,0.656,3.012,0,0,0,0,0
Correct,SHOIN(D),DL,3546,308,29,1226,2,10665,6783,4619,1740,424,68.097,0.378,6.251,281,3825,329,6.084,82.81,7.123,4,2.107,3.13,6.994,0.163,0.163,0,0,2,117,366,0,0,5,0,0,0,261,0,0.266,15.579,48.735,0,0,0,0,0,0,1,0,0,0,34.754,1,0.163,2.664,2.049,0,0,0.205,0,0,0,45.082,0.074,0.855,1.754,62.229,20.08,0.265,0,2.3,0,0.236,0.929,0,0.008,0.098,51,3.818,0.056,3,0.014,11,0.003,19,2.833,0.325,2,0,0.063,5,0.008,0.004,0.111,16,0,0,0,0.044,4.939,0.074,0.958,0,0,1.238,0.059,2.609,0.59,0.767,0,0,0,0,0
Timeout,ALERI+,DL,142884,9,0,0,0,3280799,3137907,3137899,0,8,100,0,0,0,3137899,0,0,100,0,3,3,0,0,0,0,0,0,0,3137899,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0.143,2,0.071,0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALF(D),RL,27,5,27,0,1,176,117,21,0,96,17.949,0,82.051,0,21,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.274,0,17.949,0,23.077,4.274,4.274,0,0,0,23.077,1,0.192,21,21,0,1,0.808,2,0.12,0,0,0,1,0.006,0,0,0,0.063,0.714,1,0,0,0,0,0,23.077,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
Correct,ALE,DL,5352,3,0,0,0,24905,19550,6373,13177,0,32.598,0.345,0,0,6373,0,0,100,0,3,2.389,0,0,0,0,0,0,0,2479,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.389,0,0,0,0,0,0,0,0,0,0,0,0,32.598,67.402,0,0,0,0,0,0,0,0,0,215,4.658,0.037,3,0.04,9,0.001,0,0,0,1,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timeout,SHI,DL,87277,30,0,0,0,284468,197161,197138,0,23,99.988,0,0.012,219,196579,71,0.111,99.716,0.036,7,2.464,0.008,0,0,0,0,290,0,90969,0,0,0,0,0,0,0,0,0.318,0,99.682,0,0,0,0,0,0,0,0,0,0,0,0,3,0.154,0,41.478,0,0,0,0,0,0,41.586,0.005,0,0.005,99.839,0,0,0,0,0,0,0.003,0,0,0,22709,3.283,0.002,4,-2.037,12,0,3,1.5,0,1,0,0.126,3,0.048,0.024,0,0,0,0,0,0.003,0.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timeout,SRIQ,DL,63848,115,0,0,0,1936884,1872922,1872779,0,143,99.992,0,0.008,3071,1849780,10701,0.164,98.772,0.571,9,2.995,0.365,0,0,0,0,3053,18,1857227,0,0,0,28,0,0,0,0,0.164,0.001,99.833,0,0,0,0,0,0,0,2,0,0,0,0,4,0.248,0.561,0.541,0,0,0,0,0,0,99.841,0.001,0.001,0.002,99.248,0,0,0,0.001,0,0.001,0.014,0,0,0,532,4.591,0.011,8,-0.155,32,0,7,1.433,1.739,3,0,0.056,3,0.014,0.005,0,2,0,0,0,0,0.73,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0
Correct,SHOIN(D),DL,3669,309,29,1237,3,10903,6897,4780,1695,422,69.305,0.356,6.119,310,3918,357,6.485,81.967,7.469,4,2.109,3.025,6.759,0.162,0.162,0,0,2,142,371,1,0,5,0,0,0,261,0,0.256,18.159,47.442,0.128,0,0.639,7.82,0,1,1,0,0,0,33.376,1,0.164,2.505,1.927,0,0,0.193,0,0,0,42.967,0.072,0.812,1.725,63.114,19.907,0.261,0,2.262,0,0.232,0.913,0,0.008,0.095,51,3.83,0.055,3,0.014,11,0.003,19,2.833,0.324,2,0,0.063,5,0.008,0.004,0.121,18,0,0,0,0.043,5.278,0.072,0.841,0,0,1.218,0.058,2.61,0.58,0,0,0,0,0,0
Timeout,SRIQ,DL,140463,154,0,18055,0,613925,473309,252070,221086,153,53.257,0.01,0.032,17792,45352,111636,7.058,17.992,44.288,24,2.903,0,0,0,0,0,33798,257,229577,0,9,9,0,0,0,0,0,12.819,0.097,87.076,0,0.003,0.003,0,5273,2,2,0,0,0,0,0,12,0.087,35.962,35.955,0,0,0,0,0,0,65.092,0.004,0.006,0.01,26.169,46.711,0,0,0.005,0,0.002,0,0,0,0,98,3.049,0.003,5,-0.008,29,0,10,1.5,1.299,3,0,0.062,3,0.009,0.003,0.001,6,0,0,0,0,27.088,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0
Timeout,ALEHI+,DL,8216,8,0,0,0,23883,15659,15652,0,7,99.955,0,0.045,500,13622,0,3.194,87.03,0,6,2.184,0,0,0,0,0,500,0,1876,0,0,0,0,0,0,0,0,21.044,0,78.956,0,0,0,0,0,0,0,0,0,0,0,0,2,0.076,46.535,46.535,0,0,0,0,0,0,52.719,0.019,0,0.019,96.762,0,0,0,0,0,0.006,0,0,0,0,106,3.831,0.061,7,0.013,15,0.015,2,1.5,0,1,0,0.238,2,0.214,0.115,0,0,0,0,0,0,3.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timeout,SHI,DL,42720,94,0,0,0,115519,72705,72615,0,90,99.876,0,0.124,219,72127,0,0.302,99.328,0,7,2.775,0.016,0,0,0,0,219,0,55818,0,0,0,0,0,0,0,0,0.391,0,99.609,0,0,0,0,0,0,0,0,0,0,0,0,3,0.257,0,40.397,0,0,0,0,0,0,26.912,0.029,0,0.088,99.568,0,0,0,0,0,0,0.007,0,0,0,13785,32.261,0.005,3,0.323,12,0,7,2.462,1.064,2,0,0.062,4,0.035,0.017,0,0,0,0,0,0.007,0.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALCHIQ(D),DL,420,18,3,1,0,1267,827,801,1,25,96.856,0.015,3.023,6,635,54,0.749,79.276,6.742,15,2.692,11.667,0,0,0,0,63,20,330,53,8,0,0,1,0,0,0,13.263,4.211,69.474,11.158,1.684,0,0,8.906,0,2,0,0.211,0,0,0,12,0.05,95.908,0,0,0,0,0,0,0,48.849,0,0.484,0.484,77.993,0.121,0,0,0.726,0,0.967,11.608,0.363,0.007,0.126,17,3.072,0.477,3,0.039,11,0.022,2,2,0,1,0,0.103,2,0.052,0.025,0.155,4,2,43,0,0,7.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
Correct,ALCHIF(D),DL,28,43,25,2,1,263,168,25,3,140,14.881,1.063,83.333,2,13,7,8,52,28,2,2,14.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.833,5.357,9.524,0.595,13.69,0.595,24.405,4.762,2.381,2.381,1.786,0.893,0.682,4,2.143,3.704,2,0.12,2,0.085,4,2.25,2.326,2,0.005,0.089,3,0.029,0.04,12.971,31,0,0,0,0,2.976,8.929,1.19,0,0,0,0,0,0,0,0.595,0,0,0,0
Timeout,SHI,DL,79196,29,0,0,0,221813,142588,142565,0,23,99.984,0,0.016,219,142077,0,0.154,99.658,0,7,2.471,0.009,0,0,0,0,219,0,66718,0,0,0,0,0,0,0,0,0.327,0,99.673,0,0,0,0,0,0,0,0,0,0,0,0,3,0.157,0,44.316,0,0,0,0,0,0,44.463,0.006,0,0.006,99.827,0,0,0,0,0,0,0.004,0,0,0,22942,3.809,0.003,3,0.919,12,0,3,1.5,0,1,0,0.13,3,0.052,0.026,0,0,0,0,0,0.004,0.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,ALH(D),RL,11,12,17,33,5,152,112,5,58,49,4.464,46.237,43.75,0,5,0,0,100,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.821,8.036,4.464,27.679,3.571,0,1.786,0,0,0,0,1.545,0.286,2,1.667,0,1,0.256,3,0.218,9,9,0,1,0.02,0.818,2,0.273,0.17,0,0,0,0,0,0,0,11.607,10.714,0,0,0,0,0,0,13.393,8.929,0,0,0,0
Correct,SHOIN(D),DL,3562,308,29,1264,2,10968,7070,4640,2009,421,65.629,0.402,5.955,281,3845,330,6.056,82.866,7.112,4,2.106,3.116,7.103,0.158,0.158,0,0,2,114,368,0,0,5,0,0,0,266,0,0.265,15.099,48.742,0,0,0,0,0,0,1,0,0,0,35.232,1,0.163,2.669,2.053,0,0,0.205,0,0,0,45.38,0.071,0.792,1.683,59.986,19.873,0.255,0,2.207,0,0.226,0.891,0,0.008,0.098,51,3.818,0.056,3,0.014,11,0.003,19,2.833,0.325,2,0,0.063,5,0.008,0.004,0.111,16,0,0,0,0.042,4.752,0.057,3.579,0,0,1.188,0.057,2.56,0.566,1.216,0,0,0,0,0
Correct,ALE+,DL,822,5,0,4,0,3695,2868,1583,1282,3,55.195,1.559,0.105,0,1583,0,0,100,0,3,2.684,0,0,0,0,0,0,0,1082,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0.684,0,76.617,0,0,0,0,0,0,0,0.105,0,0,55.195,44.7,0,0,0,0,0,0,0,0,0,54,6.68,0,1,0.064,7,0.005,0,0,0,1,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timeout,ALEHI+,DL,103899,6,0,0,0,332378,228473,228469,0,4,99.998,0,0.002,0,228194,275,0,99.88,0.12,5,2.475,0,0,0,0,0,275,0,107873,0,0,0,0,0,0,0,0,0.254,0,99.746,0,0,0,0,0,0,0,0,0,0,0,0,2,0.237,0,50.106,0,0,0,0,0,0,50.106,0.001,0,0,99.878,0,0,0,0,0,0,0,0,0,0,19952,3.496,0.002,4,-0.992,3,0,1,1,0,1,0,0.2,2,0.133,0.067,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Correct,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
Correct,ALUH(D),DL,1588,2529,4504,0,4,25082,16461,771,0,15690,4.684,0,95.316,0,0,1542,0,0,200,144,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.494,0,0,0,26.122,0,14.149,0,0,0,0,2.836,0.751,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.684,22.186,0,0,0,0,13.681,0,7.685,0,0,0,0,0,0
Correct,SHOIN(D),DL,7647,828,66,7608,5,37197,28657,14477,12133,2047,50.518,0.148,7.143,39,14252,0,0.269,98.446,0,14,2.104,1.765,14.542,0,0,0,28,142,939,133,2,0,0,0,0,0,1113,1.188,6.025,39.839,5.643,0.085,0,0,47.14,0,2,0,0,0,0,47.221,3,0.054,64.991,6.89,0,0,0.466,0,3.818,0,73.371,0.094,2.471,1.138,49.991,29.291,0.23,0.063,2.303,0,0.562,0.394,0.01,0.009,0.125,263,3.691,0.052,7,0.034,22,0.202,23,2.159,0.242,3,0,0.027,6,0.003,0.068,0.106,45,0,0,0,0.077,0.133,0.195,10.797,0,0,0,0,0,0,2.251,0,0,0,0,0
Correct,SHOIN(D),DL,2999,498,32,1135,6,9940,6412,3873,1908,631,60.402,0.464,9.841,247,3179,286,6.377,82.081,7.384,4,2.109,3.434,6.902,0.176,0.176,0,0,2,95,310,5,0,10,0,0,0,213,0,0.315,14.961,48.819,0.787,0,1.575,6.773,0,1,2,0,0,0,33.543,1,0.164,4.286,2.381,0,0,0.238,0,0,0,62.619,0.125,0.936,4.803,54.928,18.886,0.281,0,2.573,0,0.156,0.905,0,0.011,0.106,53,3.894,0.067,3,0.017,11,0.003,35,4.889,0.201,2,0,0.07,5,0.007,0.003,0.336,41,0,0,0,0.047,4.57,0.203,3.696,0,0,1.154,0.062,3.213,0.655,2.807,0,0,0,0,0
Correct,SHOIN(D),DL,1866,187,36,150,4,5475,3387,2649,465,273,78.211,0.405,8.06,266,1734,311,10.042,65.459,11.74,4,2.168,6.217,4.394,1.333,0,0,0,5,31,401,0,0,3,0,0,0,82,0,0.958,5.939,76.82,0,0,0,0,0,0,1,0,0,0,15.709,1,0.197,3.678,3.448,0,0,2.069,0,0,0,57.471,0.207,0.768,2.451,67.05,4.576,0.62,0,2.391,0,0.325,1.86,0,0.019,0.083,41,3.916,0.107,3,0.022,12,0.005,14,2.594,0.535,2,0,0.077,5,0.014,0.006,0.118,10,0,0,0,0.089,9.3,0.502,5.285,0,0,0,0.118,0.059,0.502,3.809,0.089,0,0,0,0
Correct,ALCHOIN(D),DL,50,65,24,8,5,429,291,103,11,177,35.395,1.299,60.825,3,82,1,2.913,79.612,0.971,5,2.388,14,10,0,0,0,1,1,0,13,0,9,15,0,0,0,5,2.273,2.273,0,29.545,0,20.455,0,1.173,1,0,1,0,0,0,11.364,2,0.214,5.405,0,0,0,0,0,0,0,0,0,19.588,2.405,31.271,2.749,7.216,0.344,18.557,0,2.062,3.093,0,0.48,0.433,10,2.615,2.041,2,0.187,3,0.069,3,2.333,0,1,0.001,0.045,2,0.007,0.026,14.26,78,0,0,0,0,1.031,8.247,0,0,0,0,0,0,1.718,1.031,0.687,0,0,0,0
Correct,ALCHOIF(D),RL,107,94,28,1268,2,6283,6054,116,5798,140,1.916,1.582,2.313,9,102,0,7.759,87.931,0,5,2.086,6.542,3.738,0,0,0.946,2,2,1,0,0,0,0,0,2,0,2,22.222,22.222,11.111,0,0,0,0,0,0,0,0,0,22.222,0,22.222,2,0.039,0,0,0,0,0,0,0,0,0,0,0.132,1.222,1.833,28.394,0.33,0.017,0.132,0,0.033,0.083,0,0.262,0.121,21,3,0.935,2,0.193,8,0.09,10,3.217,0,1,0,0.104,4,0.048,0.046,0.236,1,0,0,0,0.017,0,0.429,24.48,0,0,0,0,0,0,42.897,0,0,0,0,0
Correct,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
Correct,ALUF(D),DL,23,2,14,9052,4,63526,63487,22,63435,30,0.035,0.157,0.047,0,22,0,0,100,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.035,14.258,0.022,0,0.003,0,0,0,0.013,0.609,0.083,6,3.143,0,1,0.203,4,0.253,0,0,0,1,0.006,0,0,0,0.129,0,0,0,0,0,0,0,0.008,28.688,0,0,0,0,0,0,56.972,0,0,0,0,0
Correct,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
Correct,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
Correct,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
Correct,SHI(D),DL,39,53,49,50,7,594,454,156,67,231,34.361,3.251,50.881,4,15,7,2.564,9.615,4.487,29,2.013,64.103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0,0,0,1.542,11.013,0.881,4.626,11.233,9.692,0,11.013,0,1.322,28.414,0,1.256,0.869,6,2.333,2.632,2,0.14,2,0.06,4,4,0,1,0.003,0.077,2,0.006,0.023,0.611,5,0,0,0,0.441,1.322,10.132,3.084,0,0,0,0.441,0,0.441,0.441,3.965,0,0,0,0
Exec_err,SRI,DL,89930,194,0,22,0,469810,379686,115016,264461,209,30.292,0.018,0.055,15867,64784,62,13.795,56.326,0.054,33,2.627,0.073,0,0,0,0,15929,0,34035,0,0,0,0,0,0,0,0,31.881,0,68.119,0,0,0,0,0,0,0,0,0,0,0,0,16,0.027,25.353,22.797,0,0,0,0,0,0,87.918,0.007,0.01,0.019,26.059,69.653,0,0,0.01,0,0.006,0.038,0,0,0.002,1445,2.607,0.007,8,-0.258,20,0,9,2.84,0.515,2,0,0.043,4,0.008,0.003,0,0,0,0,0,0,4.195,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0
